How would this story be different if it had happened in a different country?,Analyse
How would you distinguish between polymyositis and viral myositis in a 42-year-old man with weakness and a rash?,Analyse
"If your story happened in a foreign land, compare that land to the United States.",Analyse
"If your story occurred long ago, compare that time with today in a good paragraph. If it was a modern story, compare it with a long time ago and tell what would be different.",Analyse
Investigate innovations that can enhance future Olympics.,Analyse
Make a diagnosis or analyze a case study.,Analyse
Select the athlete of the century and analyze why you chose this person.,Analyse
"If interest were compounded monthly instead of daily, what would the difference in interest be?",Analyse
What are the parts or features of...?,Analyse
Distinguish between the following giving suitable examples,Analyse
Distinguish between abstract date types (ADTs) and implementations of ADTs,Analyse
" How do you distinguish between the binge-eating/purging type of anorexia nervosa and bulimia nervosa, purging type",Analyse
How does Tdap differ from Td vaccine,Analyse
How does autonomy differ with age,Analyse
In what ways do female offenders differ from male offenders,Analyse
in what ways trajectory patterns differ according to ABC,Analyse
How do psychologists differ in their general attitudes toward third party presence,Analyse
How did Chinese newspapers differ from US,Analyse
How does public health reporting differ today from reporting two years before,Analyse
How does an endorsement differ from a teaching certificate,Analyse
How do we differentiate between genuine buyer and undercover buyer,Analyse
 How do we differentiate between an interview and an interrogation?,Analyse
Differentiate between the following terms along with appropriate examples,Analyse
Differentiate the following functions using the quotient rule,Analyse
Can you differentiate between ethnic Chinese and ethnic Koreans,Analyse
How would you differentiate obstructive apneas from central apneas,Analyse
How would you differentiate a project from a program,Analyse
How is scientific progress similar to Darwinian evolution according to Kuhn,Analyse
"in what ways is oxyperoxidase similar to other oxygenated heme proteins, and how does it differ",Analyse
In what ways are foxes similar to wolves and dogs,Analyse
 How are the adolescents with ASD similar of different from each other in their sources of communication breakdowns ?,Analyse
Examine the data in the EMPLOYEES and DEPARTMENTS tables,Analyse
 Examine the differences between the model excluding the most influential observation and the model including all observations.,Analyse
Critically examine the strengths and weaknesses of the positivist paradigm,Analyse
Examine differences between the means of each individual switching factor.,Analyse
 Examine carefully the given map extract on the following page to help you work out the exercise below.,Analyse
" Inspect each of these Boolean expressions, and determine whether each one is a sum of products, or a product of sums",Analyse
 Inspect the size of the loaded data: how many objects and variables does the iris data matrix contain?,Analyse
 Can you distinguish for me between what is reasonably  achievable and what are  exaggerations,Analyse
Can you distinguish aged rums from unaged rums by smell,Analyse
Can you distinguish pot still rums from column still rums by taste,Analyse
Inspect the pattern of GPS positions relative to the “known” published value,Analyse
How does your agency inspect against its expectation for operators ,Analyse
How to inspect and maintain fresh water plumbing systems properly,Analyse
Can you analyze the fractures and determine which should be repaired surgically,Analyse
Can you please analyze modern contemporary culture and tell me how your work plays a significant part in the remains of our post-modernist culture ?,Analyse
"How effectively did students analyze course content on race, class, and privilege through autobiographical reflection",Analyse
How do you analyze a marginally RCT ,Analyse
"Contrast the treatment of well known" trademarks provided by Paris Article and by TRIPS Article ""ontrast the treatment of "well known" trademarks provided by Paris Art""ntrast the treatment of "well known" tradema""trast the treatment"""ontrast the treatment of well known" trademarks provided by Paris Article and by TRIPS Article ""ontrast the treatment of "well known" trademarks provided by Paris Art""ntrast the treatment of "well ""ntrast the treatment of well known" trademarks provided by Paris Article and by TRIPS Article ""ontrast the treatment of "well known" trademarks provided by Paris ""trast the treatment of well known" trademarks provided by Paris Article and by TRIPS Article ""ontrast the treatment of "well kn""rast the treatment of well known" trademarks provided by Paris Article and by TRIPS Article """"ast the treatment of well known" trademarks provided by Paris""st the treatment of well know",Analyse
Contrast the Valles Marineris on Mars with the Grand Canyon,Analyse
How does Hawaii contrast and compare to Florida?,Analyse
Investigate whether or not the system can be solved for x; y; z ,Analyse
Investigate (pointwise) convergence and absolute convergence of the given series of functions,Analyse
How would you investigate this patient,Analyse
How would you investigate this abnormality,Analyse
What can I do to investigate this problem further,Analyse
how the investigation was undertaken,Analyse
How would you differentiate between heterodox and mainstream,Analyse
"How do I differentiate between deceive" and "cheat on"?""ow do I differentiate be"""ow do I differentiate between deceive" and ""w do ",Analyse
Apply and integrate several different strategies to solve a mathematical problem (not according to one formula(,Create
Can you create new and unusual uses for . . .?,Create
Can you design a . . . to . . .?,Create
Can you develop a proposal which would . . .?,Create
Can you invent another character for the story?,Create
Can you see a possible solution to . . .?,Create
Can you write a new recipe for a tasty dish?,Create
Choose a character. Rewrite a scene from the story from this character's point of view.,Create
Combine any two sports to develop a new Olympic sport.,Create
"Combine elements of drama, music, and dance into a stage presentation.",Create
Compose a class story.,Create
Compose a dialogue between Atticus Finch and Tom Robinson when they first met.,Create
Compose a rhythm or put new words to a known melody.,Create
Compose a simple rap or rhyme about zoo animals.,Create
Compose music for a frog play.,Create
Compose a complete C program that reads text strings from a text file into a suitable data,Create
Compose a device that would assist an athlete in their training.,Create
Compose an original work which incorporates five common materials in sculpture.,Create
Compose your own note-taking design that incorporates all theadvantages of the Cornell Method.,Create
Create a chart that compares things that use electricity and things that do NOT use electricity.,Create
Create a new product. Give it a name and plan a marketing campaign.,Create
"Create a new song for the opening line of Mary had a little lamb".""reate a new song for the"""reate a new song for the ope",Create
Create a set of guidelines to determine the points of a plant susceptible to localized corrosion.,Create
Create a storyboard for a sequel to your book. Use the same characters.,Create
Create an equation to represent the solution to this problem.,Create
Create and perform a play about frogs.,Create
Create plan of local environment by drawing around boxes.,Create
Design a building according to given specifications,Create
design a cost effective strategy to generate reliable data.,Create
Design a machine to perform a specific task.,Create
Design a new animal to live in the jungle.,Create
Design a poster for this book.,Create
Design a testing scenario to assess the susceptibility of an alloy to be used in a given environment?,Create
Design and make an animal that moves.,Create
Design costumes for the characters.,Create
Design the architecture of the software system based on the requirements defined in the Software Requirement Specification document,Create
Develop a hypothesis.,Create
Develop a plan for a new Olympic Bid System.,Create
Develop a SQA Plan for a software development project which is defined in the attached document.,Create
"Develop a way to teach the concept of adjectives".""evelop a way"""evelop a way to ",Create
Develop one plausible ending for all three short stories below.,Create
Devise a new economic system based on the ones that already exist.,Create
Devise plans to market or make artwork more valuable.,Create
Draw a painting that uses various principles of perspective to achieve its effect.,Create
"Explain how the biological concept of symbiotic relationships could be used to help solve socially created problems like water pollution, overflowing garbage landfills, or homelessness.",Create
Explain why it is likely that a matriarchal family system would be found in a matrilocal or matrilineal society.,Create
"Following the identification of the forms of corrosion that were involved in a failure, recommend a solution to avoid this failure?",Create
Given two opposing theories design an experiment to compare them.,Create
How could we determine the number of pennies in a jar without counting them?,Create
How could you re-write this story with a city setting?,Create
"how do the clauses and expressions given in the article which replace GOTO statements, lead to the three traditional control statements",Create
How many ways can you . . .?,Create
How would the U.S.A. be different if the South had won the Civil War?,Create
How would you change the story to create a different ending?,Create
How would you create/design a new...?,Create
How would you restructure the school day to reflect children's developmental needs?,Create
Identify one problem in the book and give an alternate solution one not given by the author.,Create
If you had access to all resources how would you deal with . . .?,Create
Integrate training from several sources to solve a problem.,Create
Invent a machine to do a specific task.,Create
Justify your choice of data structure.,Create
Make a radio announcement that advertise the book. Write it out.,Create
Make up a new language code and write material using it.,Create
Name one character. Rewrite the story from this character's point of view.,Create
Organize this book into three or more sections and give your own subtitle for each section.,Create
Plan a research paper on a given historical topic,Create
Predict the differences of a planet with no seasonal changes.,Create
Prepare a book jacket that illustrates the kind of book as well as the story.,Create
Pretend you are a librarian recommending this book to someone. Write a paragraph telling what  you would say.,Create
Revise and process to improve the outcome.,Create
Revise how to complete a complex task in order to improve the outcome.,Create
Revises and process to improve the outcome.,Create
"structure, sorts the list in ascending order, displays the list on the screen and stores the list",Create
Suppose Phillip wasn't rescued shortly after Timothy's death. How long could he have survived?,Create
"Using information from the book about one of the main characters, rewrite the ending of the book.",Create
What ideas can you add to...?,Create
What might happen if you combined...?,Create
What solutions would you suggest for...?,Create
What would happen if . . .?,Create
What would you predict/infer from...?,Create
Why don’t you devise your own way to deal with . . .?,Create
Why not compose a song about . . .?,Create
"Write a C program that accepts integer inputs from the screen, computes the total and average values; and displays the values on the screen.",Create
Write a letter to the editor on a social issue of concern to you.,Create
Write a logically organized argument in favor of a given position.,Create
Write a poem about this book.,Create
Write a set of rules to prevent what happened in the story.,Create
Write a short story relating a personal experience in the style of a picaresque novel.,Create
Write a song about 'Old MacDonald' who had a bulldozer instead of a farm.,Create
Write an essay in not more than 250 words about India and Technological Advancement. Use active voice as much as possible.,Create
How do you combine the results of various individual tests to determine whether a student can progress to a next semester / phase / year?,Create
 How can we combine and abstract facts about a software system to create new knowledge?,Create
How to combine virtual symmetry and symbolic model checking effectively,Create
How do we efficiently combine multiple subject graphs to construct an aig with choice,Create
how do we devise a way to enforce the laws,Create
can you devise an explicit formula for,Create
Do you devise a systematic approach in order to get larger progressions,Create
Develop and execute a program for this exercise,Create
 Develop a network based on the following information: Activity Immediate predecessors,Create
How could we develop a coherent measure of success for organisations engaged in this type of activity with young people?,Create
"After designing an experiment, examining the results, and drawing conclusions, determines in what ways the experiment could be conducted more effectively in order to draw more productive conclusions in the future.",Evaluate
"After examining the videotape of a play in a football game, determine the degree to which the defensive team performed effectively and",Evaluate
"After solving a problem, determine the degree to which the problem was solved as efficiently as possible ",Evaluate
Appraise data in support of a hypothesis.,Evaluate
Appraise the speech's effectiveness based upon the class' criteria.,Evaluate
Are there students who should not use the Cornell method?,Evaluate
Are you a . . . person?,Evaluate
Assess the appropriateness of an author's conclusions based on the evidence given.,Evaluate
Assess the importance of understanding seasonal patters.,Evaluate
Assess the relative effectiveness of different graphical representations of the same data or biological concept.,Evaluate
Assess the strengths and weaknesses of the current Olympics and recommend action that should be taken in future Olympics: What can be,Evaluate
"Award the contract to the best proposal. Rank the principles of good sportsmanship" in order of importance to you.""ward the contract to the best proposal. Rank the p"""ward the contract to the best proposal. Rank the principles of good sportsmanship" i""ar",Evaluate
Can you defend the idea that Simon's incident with the pig's head is the most mystical in the story?,Evaluate
Can you defend your position about . . .?,Evaluate
Choose a paint schedule for the maintenance of an outdoor structure? (level 2) ,Evaluate
Choose and illustrate the two most important events in the story.,Evaluate
Conclude and support which economic system leads to a higher standard of living.,Evaluate
Construct a poster that will advertise your new food product in an exciting and irresistible way.,Evaluate
Critique an experimental design or a research proposal.,Evaluate
"Critique the other student's (or your own) speech, based on the criteria we have studied this semester.",Evaluate
Decide whether you are in favor of building on a floodplain; defend your position in a debate.,Evaluate
Decide whether you could have survived on the island blind and alone. Write about things that would have been challenging making sure to,Evaluate
Decide whether you learned enough about electricity from this book.,Evaluate
Decide which candidate would best fill the position of principal.,Evaluate
Decide which course of action was most effective ,Evaluate
Decide which method of solving a problem was most effective ,Evaluate
Defend the following claim: The Cornell method works so well that it could turn even a poor lecture into a valuable learning experience.,Evaluate
Defend your use of a specific strategy in solving the problem.,Evaluate
Describe the economic consequence of a neolocal society. Support your description with information you have learned from this course.,Evaluate
Design a healthy menu that you think most people would enjoy using the healthy eating guide.,Evaluate
Determine if a character’s actions were heroic ,Evaluate
Do you agree...?,Evaluate
Do you think . . . is a good or a bad thing?,Evaluate
Establish criteria for making this choice and defend your final selection.,Evaluate
"Evaluate a work of art, giving the reasons for your evaluation.",Evaluate
Evaluate appropriate and inappropriate actions of characters.,Evaluate
Evaluate board games and justify why rules are important.,Evaluate
Evaluate the corrosion monitoring needs of a chemical processing plant ,Evaluate
Evaluate the level of galvanic coupling between two metals using basic kinetic information? (level 4) ,Evaluate
Evaluate two Internet sources of information about the Egyptians. Which would be a better choice for your purpose and why?,Evaluate
Evaluate whether their model is a true representation of the local environment.,Evaluate
Evaluate your own or a peer's essay in terms of the principles of composition discussed during the semester.,Evaluate
Examine the stated positions of both major political candidates with regard to a particular issue and state good reasons (based on principles discussed in class) for why one candidates position is more likely to be effective than the other's.,Evaluate
Explain and justify a new budget.,Evaluate
Explain choices made in making recommendations to an end user.,Evaluate
"Given an argument on any position, enumerate the logical fallacies in that argument.",Evaluate
"Given the data available on a research question, take a position and defend it.",Evaluate
"Given the data we've looked at on this topic, evaluate how appropriate this conclusion is and defend your answer.",Evaluate
"Given the two solutions to the stated programming problem, rate the solutions in  terms of efficiency and readability.",Evaluate
"Given three possible approaches to implement the defined system, discuss the possible advantages and disadvantages of each approach.",Evaluate
"Given two possible solutions, A and B, to solving the given software development problem, decide on the best solution. Give your justification.",Evaluate
How effective are . . .?,Evaluate
How would you decide about...?,Evaluate
How would you feel if . . .?,Evaluate
How would you have handled . . .?,Evaluate
"improved, reformed or rejected?",Evaluate
"In a given clinical situation, select the most reasonable intervention and predict the main effects and possible side effects.",Evaluate
Is there a better solution to . . .?,Evaluate
Judge aesthetic qualities and relationship to future values.,Evaluate
judge the difficulty level for yourself.,Evaluate
Judge the value of . . .?,Evaluate
Judge whether it would be possible to survive on an island alone and blinded. Write about it.,Evaluate
Judge whether Olympic Ideals are realistic or unrealistic for the contemporary elite athlete.,Evaluate
Justify and nominate ways to prevent animal extinction.,Evaluate
Justify the title To Kill a Mockingbird .,Evaluate
Listen to two classmates conversing on tape and critique their performance on the basis of the skills covered this semester.,Evaluate
Place the following in order of priority...,Evaluate
Predict what will happen next in.,Evaluate
Predict whether Phillip will ever go back to visit the Cay after several years of recovery. Assuming he gets his sight back.,Evaluate
Recommend how our classroom or playground could be improved.,Evaluate
Select the best proposal for a proposed water treatment plant.,Evaluate
Select the most effective solution.,Evaluate
suggest ways in which it could have responded more effectively,Evaluate
decide about the most exciting part of the book. being sure to give at least three reasons why?,Evaluate
Use a judge and jury to discuss the statement 'Children enjoy Anthony Browne's books because of the illustrations'.,Evaluate
"Using straight value depreciation, decide between two copper-nickel alloys for the design of a heat exchanger.  ",Evaluate
"Using the basic principles of socialism discussed in this course, evaluate the US economic system by providing key arguments to support your judgment.",Evaluate
Was Hemingway a great American writer? First you will need to define greatness.,Evaluate
What changes to . . . would you recommend?,Evaluate
What criteria would you use to assess the validity of a business contract?,Evaluate
What criteria would you use to assess...?,Evaluate
What do you think about . . .?,Evaluate
What is part of this book did you like best. Tell why you like it?,Evaluate
What is the most important...?,Evaluate
Which of the following actions would probably be least effective in determining the answer? ,Evaluate
"Which of the two algorithms, bubblesort or quicksort, is more efficient? Justify your answer.",Evaluate
Would you have liked to have had Cinderella for a sister? Explain why or why not.,Evaluate
Write a list of criteria to judge the Willy raps.,Evaluate
Revise the story and specify the type of audience that would enjoy this book.,Evaluate
 Estimate the epicentral coordinates of the earth-quake,Evaluate
 Estimate the risk of serious illness for consumers in different susceptible population groups,Evaluate
Estimate expenditure on HIV/AIDS education,Evaluate
Estimate the difficulty of the question,Evaluate
Estimate roughly how long the collision process takes,Evaluate
What do you think is the best thing about coming to Viestal?,Evaluate
What do you think is the mass and why,Evaluate
What do you think are the strengths of using integrated math in your program?,Evaluate
Do you think that this statement conveys the idea that i am trying to portray,Evaluate
How do you think the community should grow or change,Evaluate
How Do You Think One Should Reason in Making Ethical Decisions in Business,Evaluate
